AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-8090,Miscellaneous Plant and System Operators,broad,"84,560",2.1,,,,,39.35,"81,840",0.7,23.04,30.10,39.39,48.73,52.69,"47,930","62,610","81,930","101,360","109,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-8091,Chemical Plant and System Operators,detailed,"17,840",3.7,,,,,36.68,"76,290",0.9,23.08,27.44,35.35,47.14,51.82,"48,000","57,080","73,540","98,050","107,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-8092,Gas Plant Operators,detailed,"15,910",3.4,,,,,41.09,"85,470",0.8,28.38,35.17,40.10,48.08,52.57,"59,040","73,150","83,400","100,000","109,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,"34,860",3.7,,,,,43.74,"90,970",1.0,28.75,37.49,46.90,50.32,54.29,"59,790","77,970","97,540","104,660","112,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-8099,"Plant and System Operators, All Other",detailed,"15,950",4.9,,,,,31.00,"64,490",1.6,19.35,23.01,29.67,36.98,44.59,"40,250","47,860","61,710","76,910","92,750",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9000,Other Production Occupations,minor,"2,562,640",0.4,,,,,23.57,"49,030",0.2,16.14,18.09,22.10,27.46,33.30,"33,560","37,630","45,970","57,110","69,270",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9010,"Chemical Processing Machine Setters, Operators, and Tenders",broad,"181,610",1.4,,,,,27.89,"58,020",0.5,17.75,21.54,26.01,32.22,40.38,"36,920","44,810","54,110","67,020","83,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9011,Chemical Equipment Operators and Tenders,detailed,"127,410",1.6,,,,,28.75,"59,800",0.6,17.92,21.95,27.45,34.33,42.53,"37,270","45,660","57,090","71,400","88,460",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,"54,200",2.5,,,,,25.88,"53,830",0.8,17.22,20.11,23.80,29.50,36.47,"35,810","41,830","49,500","61,350","75,860",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9020,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",broad,"141,240",1.3,,,,,23.72,"49,330",0.4,16.74,18.83,22.65,27.60,31.89,"34,820","39,170","47,110","57,410","66,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,"28,550",3.3,,,,,23.75,"49,400",0.8,17.01,18.75,22.54,28.10,31.72,"35,380","38,990","46,890","58,440","65,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9022,"Grinding and Polishing Workers, Hand",detailed,"11,850",4.4,,,,,20.94,"43,550",1.1,15.44,17.63,20.04,23.27,27.53,"32,120","36,660","41,690","48,410","57,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,"100,840",1.6,,,,,24.04,"49,990",0.5,16.83,19.13,22.92,27.86,32.48,"35,000","39,800","47,680","57,940","67,570",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9030,Cutting Workers,broad,"54,610",1.8,,,,,22.04,"45,840",0.4,16.32,18.20,21.70,24.78,28.99,"33,950","37,850","45,140","51,550","60,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9031,"Cutters and Trimmers, Hand",detailed,"7,070",4.8,,,,,20.17,"41,960",1.2,14.38,16.28,18.65,23.46,27.80,"29,910","33,860","38,800","48,790","57,820",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,"47,540",2.0,,,,,22.32,"46,420",0.4,16.77,18.53,21.97,25.00,29.05,"34,890","38,540","45,700","52,000","60,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9040,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",broad,"57,310",2.1,,,,,22.62,"47,040",0.5,16.73,18.46,21.70,24.99,31.09,"34,790","38,410","45,130","51,970","64,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,"57,310",2.1,,,,,22.62,"47,040",0.5,16.73,18.46,21.70,24.99,31.09,"34,790","38,410","45,130","51,970","64,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9050,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",broad,"16,160",4.1,,,,,23.68,"49,250",0.9,16.83,18.87,22.60,27.81,31.82,"35,010","39,250","47,010","57,840","66,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,"16,160",4.1,,,,,23.68,"49,250",0.9,16.83,18.87,22.60,27.81,31.82,"35,010","39,250","47,010","57,840","66,190",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9060,"Inspectors, Testers, Sorters, Samplers, and Weighers",broad,"591,180",0.7,,,,,24.84,"51,670",0.3,16.63,18.62,22.82,28.83,36.30,"34,590","38,740","47,460","59,970","75,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"591,180",0.7,,,,,24.84,"51,670",0.3,16.63,18.62,22.82,28.83,36.30,"34,590","38,740","47,460","59,970","75,510",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9070,Jewelers and Precious Stone and Metal Workers,broad,"23,420",4.0,,,,,26.46,"55,030",1.8,16.29,18.29,23.63,30.39,39.23,"33,890","38,030","49,140","63,210","81,610",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9071,Jewelers and Precious Stone and Metal Workers,detailed,"23,420",4.0,,,,,26.46,"55,030",1.8,16.29,18.29,23.63,30.39,39.23,"33,890","38,030","49,140","63,210","81,610",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,51-9080,Dental and Ophthalmic Laboratory Technicians and Medical Appliance Technicians,broad,"64,150",1.9,,,,,24.04,"49,990",0.6,16.43,18.09,22.03,27.95,35.84,"34,180","37,620","45,820","58,130","74,550",,
